TrackID,Title,Artist,Album,Genre,Length
117057, 'genre_title': 'Unclassifiable',Jaan Patterson,Masters Remastered,,00:30
117159,,Blue Dot Sessions,Reptile, 'genre_title': 'Soundtrack',00:30
117160,,Blue Dot Sessions,Reptile, 'genre_title': 'Soundtrack',00:30
117161,,Blue Dot Sessions,Reptile, 'genre_title': 'Soundtrack',00:30
117169,,Blue Dot Sessions,Origami, 'genre_title': 'Soundtrack',00:30
117170,,Blue Dot Sessions,Origami, 'genre_title': 'Soundtrack',00:30
117171,,Blue Dot Sessions,Origami, 'genre_title': 'Soundtrack',00:30
117172,,Blue Dot Sessions,Origami, 'genre_title': 'Soundtrack',00:30
117173,,Blue Dot Sessions,Origami, 'genre_title': 'Soundtrack',00:30
117251,Unrequited Love,Squire Tuck,Music Box, 'genre_title': 'Instrumental',00:30
117252,Music Box,Squire Tuck,Music Box, 'genre_title': 'Instrumental',00:30
117253,The Consequences of Others,Squire Tuck,Music Box, 'genre_title': 'Instrumental',00:30
117287,,My brother Daniel,Ponky, 'genre_title': 'Electronic',00:30
117288,,My brother Daniel,Ponky, 'genre_title': 'Electronic',00:30
117450,3660,Vitamin Pets,Vitamin Pets Present: Drunk Driving PSA, 'genre_title': 'Rock',00:30
117472,Patty Cake,Attic Ted,"3rd 7"" - 33rpm w/ small hole", 'genre_title': 'Experimental Pop',00:30
117473,I Dont Mind,Attic Ted,"3rd 7"" - 33rpm w/ small hole", 'genre_title': 'Experimental Pop',00:30
117609,11896,19461,"Albany,"[{'genre_id': '18',00:30
117610,9983,19461,"Albany,"[{'genre_id': '18',00:30
117611,9881,19461,"Albany,"[{'genre_id': '18',00:30
117612,8871,19461,"Albany,"[{'genre_id': '18',00:30
117613,9417,19461,"Albany,"[{'genre_id': '18',00:30
117614,19013,19461,"Albany,"[{'genre_id': '18',00:30
117626,bonus - La jeune Pierre - alt piano mix,Ulrike Mod,Béatrice, 'genre_title': 'Instrumental',00:30
117627,Phantasmagoric Sheeps Of The World,Julia K. Mars,The Triangle EP, 'genre_title': 'Singer-Songwriter',00:30
117628,Cool Blues,Julia K. Mars,The Triangle EP, 'genre_title': 'Singer-Songwriter',00:30
117629,The New Chance,Julia K. Mars,The Triangle EP, 'genre_title': 'Singer-Songwriter',00:30
117630,Story Of A Breath,Julia K. Mars,The Triangle EP, 'genre_title': 'Singer-Songwriter',00:30
117631,The Answer,Julia K. Mars,The Triangle EP, 'genre_title': 'Singer-Songwriter',00:30
117632,Array Of Concerns,Julia K. Mars,The Triangle EP, 'genre_title': 'Singer-Songwriter',00:30
117666,2443,19892,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4,"[{'genre_id': '2',00:30
117667,1565,19892,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4,"[{'genre_id': '2',00:30
117668,2363,19892,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4,"[{'genre_id': '2',00:30
117669,2538,19892,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4,"[{'genre_id': '2',00:30
117670,4695,19892,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4,"[{'genre_id': '2',00:30
117846,C,The Basic Income Earth Network and Ruben D'Hers,Hobby, 'genre_title': 'Improv',00:30
117883,0,19909,"Live on WFMU's Burn It Down! with Nate K - April 12,"[{'genre_id': '12',00:30
117884,0,19909,"Live on WFMU's Burn It Down! with Nate K - April 12,"[{'genre_id': '12',00:30
117885,0,19909,"Live on WFMU's Burn It Down! with Nate K - April 12,"[{'genre_id': '12',00:30
117886,0,19909,"Live on WFMU's Burn It Down! with Nate K - April 12,"[{'genre_id': '12',00:30
117887,0,19909,"Live on WFMU's Burn It Down! with Nate K - April 12,"[{'genre_id': '12',00:30
117942,L'amour est enfant dub,Volfoniq,Declaration of Love, 'genre_title': 'Reggae - Dub',00:30
117943,Comment - Sulitu in dub,Arrogalla,Declaration of Love, 'genre_title': 'Reggae - Dub',00:30
117944,Whispers remix,mildtape,Declaration of Love, 'genre_title': 'Reggae - Dub',00:30
117945,Como - Amigos Adubados,Buguinha Dub,Declaration of Love, 'genre_title': 'Reggae - Dub',00:30
117946,Not too late,Moolen,Declaration of Love, 'genre_title': 'Reggae - Dub',00:30
117961, 'uwe moellhusen',Anal Sadist,Jaan Patterson and Friends - 'The Interviews' Vol.1, 'ton haring',00:30
117966, 'uwe moellhusen',Vladimír Hirsch,Jaan Patterson and Friends - 'The Interviews' Vol.1, 'ton haring',00:30
117967, 'uwe moellhusen',Fake Cats Project,Jaan Patterson and Friends - 'The Interviews' Vol.1, 'ton haring',00:30
117970, 'uwe moellhusen',Jared C. Balogh,Jaan Patterson and Friends - 'The Interviews' Vol.1, 'ton haring',00:30
117991, 'juan angel italiano',Ars Sonor,Jaan Patterson and Friends - 'The Interviews' Vol.2, 'ruela',00:30
118000, 'juan angel italiano',Juan Angel Italiano,Jaan Patterson and Friends - 'The Interviews' Vol.2, 'ruela',00:30
118012, 'juan angel italiano',suRRism,Jaan Patterson and Friends - 'The Interviews' Vol.2, 'ruela',00:30
118058,,Blue Dot Sessions,Union Hall, 'genre_title': 'Soundtrack',00:30
118059,,Blue Dot Sessions,Union Hall, 'genre_title': 'Soundtrack',00:30
118060,,Blue Dot Sessions,Union Hall, 'genre_title': 'Soundtrack',00:30
118061,,Blue Dot Sessions,Union Hall, 'genre_title': 'Soundtrack',00:30
118062,,Blue Dot Sessions,Union Hall, 'genre_title': 'Soundtrack',00:30
118063,,Blue Dot Sessions,Union Hall, 'genre_title': 'Soundtrack',00:30
118068,,Kosta T,ОБХОД, 'genre_title': 'Soundtrack',00:30
118070, 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'},Project 5am,The Cecilia Way,,00:30
118084,Only All,PC-ONE,Wilderness, 'genre_title': 'Electroacoustic',00:30
118085,Pause,PC-ONE,Wilderness, 'genre_title': 'Electroacoustic',00:30
118087,Too Much To Never,PC-ONE,Wilderness, 'genre_title': 'Electroacoustic',00:30
118195,Ave,PC-ONE,Wilderness, 'genre_title': 'Electroacoustic',00:30
118196,The Blues With No Horizon,PC-ONE,Wilderness, 'genre_title': 'Electroacoustic',00:30
118222,The March,PC-ONE,Wilderness, 'genre_title': 'Electroacoustic',00:30
118223,Baptism,PC-ONE,Wilderness, 'genre_title': 'Electroacoustic',00:30
118257,1252,compost haven,icky vicky, 'genre_title': 'Avant-Garde',00:30
118276,Love Is The Happiest Way,PC-ONE,Wilderness, 'genre_title': 'Electroacoustic',00:30
118277,Dreams In Overdrive,PC-ONE,Wilderness, 'genre_title': 'Electroacoustic',00:30
118279,0,springtide,Just Before April, 'genre_title': 'Indie-Rock',00:30
118327,,Tyranny is Tyranny,The Rise of Disaster Capitalism, 'genre_title': 'Metal',00:30
118384,2903,Vitamin Pets,Live at The Do Drop In, 'genre_title': 'Rock',00:30
118478,XI,Ben Townsend,I-XVIII, 'genre_title': 'Experimental',00:30
118484,I,Dina Maccabee,I-XVIII, 'genre_title': 'Experimental',00:30
118489,II,Jesse Krakow,I-XVIII, 'genre_title': 'Experimental',00:30
118496,2,Dan Cantrell,2-10, 'genre_title': 'Experimental',00:30
118498,10,Isaac Silk and Tennessee Mowrey,2-10, 'genre_title': 'Experimental',00:30
118499,8,Jesse Olsen Bay,2-10, 'genre_title': 'Experimental',00:30
118500,3,Jonathan Zorn,2-10, 'genre_title': 'Experimental',00:30
118502,7,Michael Mellender,2-10, 'genre_title': 'Experimental',00:30
118503,5,Ron Shalom,2-10, 'genre_title': 'Experimental',00:30
118504,6,Toby Summerfield,2-10, 'genre_title': 'Experimental',00:30
118505,B,Josh Tillinghast,A-C, 'genre_title': 'Experimental',00:30
118507,A,Mouzhan Yousefi Carton,A-C, 'genre_title': 'Experimental',00:30
118569,Hey You Guys,Cheese N Pot-C,Blue Bins, 'genre_title': 'Hip-Hop',00:30
118618,Hanami Matsuri (花見祭り),Fabian Measures,Hanami, 'genre_title': 'Instrumental',00:30
118629,,Marrach with H. Stewart,Night Unbound, 'genre_title': 'Trip-Hop',00:30
118670,1,Red Trees,Give Love (side A),music/no_curator/Red_Trees/Give_Love_side_A/Red_Trees_-_01_-_When_The_Rains.mp3,00:30
118671,2,Red Trees,Give Love (side A),music/no_curator/Red_Trees/Give_Love_side_A/Red_Trees_-_02_-_Butterfly_Shield.mp3,00:30
118672,3,Red Trees,Give Love (side A),music/no_curator/Red_Trees/Give_Love_side_A/Red_Trees_-_03_-_Mountain.mp3,00:30
118674,5,Red Trees,Give Love (side A),music/no_curator/Red_Trees/Give_Love_side_A/Red_Trees_-_05_-_Driving_Just_To_Drive.mp3,00:30
118734,5470,Russell E. L. Butler,Constructions, 'genre_title': 'Electronic',00:30
118735,Moonlight,The Golden Dawn,Changes In Mind, 'genre_title': 'Folk',00:30
118738,Enjoy the nature,The Golden Dawn,Changes In Mind, 'genre_title': 'Folk',00:30
118739,Seagull,The Golden Dawn,Changes In Mind, 'genre_title': 'Folk',00:30
118886,779,20107,"Live on WFMU's Prove It All Night with Pat Byrne: March 3,"[{'genre_id': '17',00:30
118891,779,20107,"Live on WFMU's Prove It All Night with Pat Byrne: March 3,"[{'genre_id': '17',00:30
118920,,Little Glass Men,Debut E.P., 'genre_title': 'Trip-Hop',00:30
118921,,Little Glass Men,Debut E.P., 'genre_title': 'Trip-Hop',00:30
118922,,Little Glass Men,Debut E.P., 'genre_title': 'Trip-Hop',00:30
118923,,Little Glass Men,Debut E.P., 'genre_title': 'Trip-Hop',00:30
118950,Fall,Igor Khabarov,Be, 'genre_title': 'Soundtrack',00:30
118951,Rise,Igor Khabarov,Be, 'genre_title': 'Soundtrack',00:30
118952,Run,Igor Khabarov,Be, 'genre_title': 'Soundtrack',00:30
118953,Stay,Igor Khabarov,Be, 'genre_title': 'Soundtrack',00:30
118954,Try,Igor Khabarov,Be, 'genre_title': 'Soundtrack',00:30
118955,Wait,Igor Khabarov,Be, 'genre_title': 'Soundtrack',00:30
118957,AVIATION CRAB ORCHESTRA (JAAN PATTERSON - 05 - GI),ODOR BABY,AVIATION CRAB ORCHESTRA (AN EPIC SAGA), 'genre_title': 'Noise',00:30
118958,AVIATION CRAB ORCHESTRA (WAGNER),ODOR BABY,AVIATION CRAB ORCHESTRA (AN EPIC SAGA), 'genre_title': 'Noise',00:30
118972,AVIATION CRAB ORCHESTRA (INTANGIBLE 23 RADIO),ODOR BABY,AVIATION CRAB ORCHESTRA (AN EPIC SAGA), 'genre_title': 'Noise',00:30
118986,Mana,Bagat,Obsidian Sun, 'genre_title': 'Sound Collage',00:30
118987,Ventus,Bagat,Obsidian Sun, 'genre_title': 'Sound Collage',00:30
118988,Coda,Bagat,Obsidian Sun, 'genre_title': 'Sound Collage',00:30
119025,The Sun Has Wings,Change!,Circle Of Ambient Friends, 'genre_title': 'Sound Collage',00:30
119026,Colourdome,Change!,Circle Of Ambient Friends, 'genre_title': 'Sound Collage',00:30
119027,How Do I Say Goodbye To Myself,Change!,Circle Of Ambient Friends, 'genre_title': 'Sound Collage',00:30
119063,Nature World Love,FortyOne,Fortyfive, 'genre_title': 'Experimental',00:30
119086,Battle Hymn Of The Children,FortyOne,Fortyfive, 'genre_title': 'Experimental',00:30
119095,Hip Hip Hop,FortyOne,Fortyfive, 'genre_title': 'Experimental',00:30
119097,A Happy Little Song,FortyOne,Fortyfive, 'genre_title': 'Experimental',00:30
119118,human nature is nature nature,FortyOne,Music That's Better Than It Sounds, 'genre_title': 'Experimental',00:30
119134,i want the princess!,FortyOne,Music That's Better Than It Sounds, 'genre_title': 'Experimental',00:30
119187,,Puyo Puyo,Lullabots,"[{'genre_id': '76',00:30
119193,,Puyo Puyo,Lullabots,"[{'genre_id': '76',00:30
119257,like love,The Wades,Greatest Hits, 'genre_title': 'Indie-Rock',00:30
119369,1879,Erick Gallun,Sound Field Furrows, 'genre_title': 'Avant-Garde',00:30
119379,1197,Erick Gallun,Sound Field Furrows, 'genre_title': 'Avant-Garde',00:30
119413,,Eddie The Rat,Lip-Synching At Zero Gravity, 'genre_title': 'Avant-Garde',00:30
119545,Jungle Conflict,Full Load of King,FLOP, 'genre_title': 'Noise',00:30
119569,,Iron Metal,Iron Metal I/Rock on the Hole, 'genre_title': 'Lo-Fi',00:30
119571,,Iron Metal,Iron Metal I/Rock on the Hole, 'genre_title': 'Lo-Fi',00:30
119574,,Iron Metal,Iron Metal I/Rock on the Hole, 'genre_title': 'Lo-Fi',00:30
119575,,Nicholas Smith,American Propagandhi, 'genre_title': 'Audio Collage',00:30
119578,,Nicholas Smith,American Propagandhi, 'genre_title': 'Audio Collage',00:30
119579,,Nicholas Smith,American Propagandhi, 'genre_title': 'Audio Collage',00:30
119580,,Nicholas Smith,American Propagandhi, 'genre_title': 'Audio Collage',00:30
119582,,Nicholas Smith,American Propagandhi, 'genre_title': 'Audio Collage',00:30
119583,,Nicholas Smith,American Propagandhi, 'genre_title': 'Audio Collage',00:30
119584,Dildo Saga,Pee-Bug,Witch Pizza Going Sally, 'genre_title': 'Experimental Pop',00:30
119592,Free,Pee-Bug,Witch Pizza Going Sally, 'genre_title': 'Experimental Pop',00:30
119715,Side 2,Kraus,Here Come the Recorders, 'genre_title': 'Psych-Rock',00:30
119719,imensa prece,manuel gordiani,Meu Caro Amigo, 'genre_title': 'Singer-Songwriter',00:30
119725,il vecchio francesco,manuel gordiani,Meu Caro Amigo, 'genre_title': 'Singer-Songwriter',00:30
119726,o pescador,manuel gordiani,Meu Caro Amigo, 'genre_title': 'Singer-Songwriter',00:30
119727,999,manuelgordiani.it - fabrizioab,medianti, 'genre_title': 'Electroacoustic',00:30
119745,fire music,gordiani,AsTra, 'genre_title': 'Electroacoustic',00:30
119828,Song of Hope in a World Without Care,Squire Tuck,Rage & Regret, 'genre_title': 'Instrumental',00:30
119830,Future Past,Squire Tuck,Rage & Regret, 'genre_title': 'Instrumental',00:30
119831,To Absent Friends,Squire Tuck,Rage & Regret, 'genre_title': 'Instrumental',00:30
119893,,Blue Dot Sessions,Dolores, 'genre_title': 'Soundtrack',00:30
119894,,Blue Dot Sessions,Dolores, 'genre_title': 'Soundtrack',00:30
119895,,Blue Dot Sessions,Dolores, 'genre_title': 'Soundtrack',00:30
119896,,Blue Dot Sessions,Dolores, 'genre_title': 'Soundtrack',00:30
119897,,Blue Dot Sessions,Dolores, 'genre_title': 'Soundtrack',00:30
119898,,Blue Dot Sessions,Castro, 'genre_title': 'Soundtrack',00:30
119899,,Blue Dot Sessions,Castro, 'genre_title': 'Soundtrack',00:30
119900,,Blue Dot Sessions,Castro, 'genre_title': 'Soundtrack',00:30
119901,,Blue Dot Sessions,Castro, 'genre_title': 'Soundtrack',00:30
119922,6375,springtide,Just Before April, 'genre_title': 'Indie-Rock',00:30
119938,,http://freemusicarchive.org/music/J_Mano/Life_Rhymes_Showtime_EP/,"Life,music/ccCommunity/J_Mano/Life_Rhymes_Showtime_EP/J_Mano_-_01_-_Showtime.mp3,00:30
119939,,http://freemusicarchive.org/music/J_Mano/Life_Rhymes_Showtime_EP/,"Life,music/ccCommunity/J_Mano/Life_Rhymes_Showtime_EP/J_Mano_-_02_-_Riding_Music.mp3,00:30
119940,,http://freemusicarchive.org/music/J_Mano/Life_Rhymes_Showtime_EP/,"Life,music/ccCommunity/J_Mano/Life_Rhymes_Showtime_EP/J_Mano_-_03_-_Be_Yourself.mp3,00:30
119941,,http://freemusicarchive.org/music/J_Mano/Life_Rhymes_Showtime_EP/,"Life,music/ccCommunity/J_Mano/Life_Rhymes_Showtime_EP/J_Mano_-_04_-_Winners.mp3,00:30
119942,,http://freemusicarchive.org/music/J_Mano/Life_Rhymes_Showtime_EP/,"Life,music/ccCommunity/J_Mano/Life_Rhymes_Showtime_EP/J_Mano_-_05_-_Goals.mp3,00:30
119979,Hey You Guys (Acapella),Cheese N Pot-C,Hey You Guys, 'genre_title': 'Hip-Hop',00:30
119985,Director's Cut,Cassette Tape Bandits,Rapper Exchange Program, 'genre_title': 'Hip-Hop',00:30
119988,Spot Rockers,Cassette Tape Bandits,Rapper Exchange Program, 'genre_title': 'Hip-Hop',00:30
119991,You Lost On Price Is Right,Cassette Tape Bandits,Rapper Exchange Program, 'genre_title': 'Hip-Hop',00:30
119992,Kids Say The Darndest Things,Cassette Tape Bandits,Rapper Exchange Program, 'genre_title': 'Hip-Hop',00:30
119993,ET The Extra Testicle,Cassette Tape Bandits,Rapper Exchange Program, 'genre_title': 'Hip-Hop',00:30
119994,Bird Up!,Cassette Tape Bandits,Rapper Exchange Program, 'genre_title': 'Hip-Hop',00:30
120099,Do The Food,The Nourishment,Comfort Cake, 'genre_title': 'Experimental Pop',00:30
120105,Happy Boccherini,Lanark,Comfort Cake, 'genre_title': 'Experimental Pop',00:30
120109,Accidental Beatnik,Coconut Monkeyrocket,Comfort Cake, 'genre_title': 'Experimental Pop',00:30
120111,Bicycle Fascism,Erick Gallun & Chris Stecker (Brain Science),Comfort Cake, 'genre_title': 'Experimental Pop',00:30
120112,Very Happy Encounters,Inzah,Comfort Cake, 'genre_title': 'Experimental Pop',00:30
120150,Old Long Sin,The Slate Pipe Banjo Draggers,Auld Lang Syne, 'genre_title': 'Holiday',00:30
120160,Excelsior Lang Syne,The Holiday Squad,Auld Lang Syne, 'genre_title': 'Holiday',00:30
120161,Abchied Bruder (Happy Little Auld Lang Syne),Bros II,Auld Lang Syne, 'genre_title': 'Holiday',00:30
120171,One Minute To Midnight (Or: How I Spent New Year's Eve 2005),mr_melvis,Auld Lang Syne, 'genre_title': 'Holiday',00:30
120172,,20203,"Live on WFMU Shrunken Planet with Jeffrey Davison: May 16,"[{'genre_id': '17',00:30
120177,,20203,"Live on WFMU Shrunken Planet with Jeffrey Davison: May 16,"[{'genre_id': '17',00:30
120178,,20203,"Live on WFMU Shrunken Planet with Jeffrey Davison: May 16,"[{'genre_id': '17',00:30
120179,Intro Monstro Crescendo,Messer Chups,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120183,Graduation Day,Math and Physics Club,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120184,Lavender Hip Mob,Lee Rosevere,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120188,New Years Party by Toptygin (live),Kim & Buran,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120189,Rock'n Roll Boy,Chenard Walcker,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120194,Devil Exit From Fashion,Messer Chups,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120196,Alien Pops Trilogy (featuring Midas),FortyOne,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120199,Tegwar,Lee Rosevere,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120200,Polivox Box + Garage,Messer Chups,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120201,"So Be It Soviet,R. Stevie Moore (with Irwin Chusid),Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120203,Birthday Party,Kim & Buran,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120206,Just Believe (We'll Get There),Very Proper Dragonflies,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120207,Like A Virgin,The Apartment,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120208,Comfort Stand Records Remix Project : Song #2,FortyOne,Swingin' Singles, 'genre_title': 'Experimental Pop',00:30
120296,All My Light,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120297,Anthills,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120298,Attic,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120299,Build A View,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120300,Call In Sick,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120302,Coast To Coast,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120303,Concrete Clock,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120304,Doctor 1,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120305,Doctor 2,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120306,Down To The Street,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120307,Driveway Chunk,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120308,Dudes On A Roof,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120309,Follow The Trail,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120310,Gold Sunset,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120312,House Arrest,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120313,Interstate Prelude,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120314,Killingsworth Drop,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120315,Life Size Head,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120316,Mountains 2,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120317,Mountains,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120318,Nothing More Than Something,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120319,One Shot Charlie,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120320,Plans For The Day,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120321,Quoting Dead Comedians,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120322,Rosie,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120323,Someone Kill Jt,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120324,Spit Off The Bridge,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120325,Tell The Future,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120326,The Sink,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120327,Walls Of A Cave,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120328,Walls Of The World,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120329,When The New Line Finds You,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120330,Wind Tunnel,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120331,Wrecking Ball,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120332,WTS,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120333,Clear Your Head,Cory Gray,Carcrashlander Instrumentals, 'genre_title': 'Instrumental',00:30
120462,,SPCZ,BLISS, 'genre_title': 'Ambient Electronic',00:30
120466,,SPCZ,BLISS, 'genre_title': 'Ambient Electronic',00:30
120467,,SPCZ,SPACE NIGHT EP, 'genre_title': 'Ambient Electronic',00:30
120468,,SPCZ,SPACE NIGHT EP, 'genre_title': 'Ambient Electronic',00:30
120469,,SPCZ,SPACE NIGHT EP, 'genre_title': 'Ambient Electronic',00:30
120470,,SPCZ,SPACE NIGHT EP, 'genre_title': 'Ambient Electronic',00:30
120471,,SPCZ,SPACE NIGHT EP, 'genre_title': 'Ambient Electronic',00:30
120504,Explosion,Nick Davies,Research Park, 'genre_title': 'Instrumental',00:30
120513,2868,LAZY SALON,LZY_SLN-003,03:53,00:30
120514,4200,LAZY SALON,LZY_SLN-003,05:12,00:30
120515,3011,LAZY SALON,LZY_SLN-003,06:06,00:30
120518,,Kotúče DM,Z EP Koniec sveta nikdy nepride, 'genre_title': 'Punk',00:30
120769,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120770,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120771,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120772,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120773,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120774,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120775,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120776,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120777,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120778,,Aaron Mist,Unnecessary City, 'genre_title': 'Soundtrack',00:30
120779,1168,Teleg.,teleg. EP, 'genre_title': 'Avant-Garde',00:30
120782,1094,Teleg.,teleg. EP, 'genre_title': 'Avant-Garde',00:30
121251,3855,Guerra de Cerdos,Y Te Sacaran Los Ojos, 'genre_title': 'Punk',00:30
121256,,14795,"The Future Cannot Be Born Yet,"[{'genre_id': '12',00:30
121257,,14795,"The Future Cannot Be Born Yet,"[{'genre_id': '12',00:30
121273,3276,Talugung,Multiplying Dead Ends, 'genre_title': 'Experimental',00:30
121288,1435,Running Point,The Mic'd Time​-​Scene, 'genre_title': 'Field Recordings',00:30
121312,3474,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121313,2695,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121314,3676,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121315,2414,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121316,3438,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121317,3056,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121318,3460,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121319,5002,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121320,4995,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121321,5440,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121322,6603,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121323,10112,Coin Locker Kid,The Lars Demos, 'genre_title': 'Alternative Hip-Hop',00:30
121346,AVIATION CRAB ORCHESTRA (HARSH NOISE POSER),ODOR BABY,AVIATION CRAB ORCHESTRA (AN EPIC SAGA), 'genre_title': 'Noise',00:30
121366,Pedro Sousa - Pós Africanismos Redundantes,YANSR & CCC,Futuro Primitivo, 'genre_title': 'Experimental',00:30
121415,,Dead End Canada,Factory Life, 'genre_title': 'Indie-Rock',00:30
121449,,Dan Lizard,Dance 2 The Music EP, 'genre_title': 'Electronic',00:30
121450,,Dan Lizard,Dance 2 The Music EP, 'genre_title': 'Electronic',00:30
121451,,Dan Lizard,Dance 2 The Music EP, 'genre_title': 'Electronic',00:30
121452,,Dan Lizard,Dance 2 The Music EP, 'genre_title': 'Electronic',00:30
121453,,Dan Lizard,Dance 2 The Music EP, 'genre_title': 'Electronic',00:30
121454,,Dan Lizard,Dance 2 The Music EP, 'genre_title': 'Electronic',00:30
121472,8587,Satellite Ensemble,Emergence, 'genre_title': 'Soundtrack',00:30
121473,8368,Satellite Ensemble,Emergence, 'genre_title': 'Soundtrack',00:30
121474,17283,Satellite Ensemble,Emergence, 'genre_title': 'Soundtrack',00:30
121475,10844,Satellite Ensemble,Emergence, 'genre_title': 'Soundtrack',00:30
121570,2945,14419,"Live on WFMU with Todd-o-phonic Todd: June 13,"[{'genre_id': '25',00:30
